id,bie,level,card,classTerm,propertyTerm,representation,associatedClass
PE02_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE02_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE02_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE02-12,ASBIE,2,0..*,Inventory Change,has a,,Business Segment
PE02_BS04-00,ABIE,2,__,Business Segment,,,
PE02_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PE02_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PE02_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PE02_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PE03-00,ABIE,1,__,Inventory Department Allocation,,,
PE03-01,RFBIE,2,0..1,Inventory Department Allocation,"Property, Plant and Equipment ID",,Inventory Master
PE03-02,BBIE,2,0..1,Inventory Department Allocation,Depreciation Allocation Proportion,Percentage,
PE03-03,RFBIE,2,0..1,Inventory Department Allocation,Department Code,,Business Segment
PE03-04,ASBIE,2,0..*,Inventory Department Allocation,has a,,Business Segment
PE03_BS04-00,ABIE,2,__,Business Segment,,,
PE03_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PE03_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PE03_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PE03_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PE04-00,ABIE,1,__,Inventory Depreciation,,,
PE04-01,PKBIE RFBIE,2,1..1,Inventory Depreciation,"Property, Plant and Equipment ID",Identifier,
PE04-02,RFBIE,2,0..1,Inventory Depreciation,Fiscal Year,,Accounting Period
PE04-03,RFBIE,2,0..1,Inventory Depreciation,Accounting Period,,Accounting Period
PE04-04,RFBIE,2,0..1,Inventory Depreciation,Depreciation Method ID,,Inventory Depreciation Method
PE04-05,BBIE,2,0..1,Inventory Depreciation,Useful Life,Number,
PE04-06,BBIE,2,0..1,Inventory Depreciation,Useful Life Remaining,Number,
PE04-07,BBIE,2,0..1,Inventory Depreciation,Original Cost,Amount,
PE04-08,BBIE,2,0..1,Inventory Depreciation,Residual Value,Amount,
PE04-09,BBIE,2,0..1,Inventory Depreciation,Depreciable Basis,Amount,
PE04-10,BBIE,2,0..1,Inventory Depreciation,Depreciation Amount,Amount,
PE04-11,BBIE,2,0..1,Inventory Depreciation,Accumulated Depreciation,Amount,
PE04-12,BBIE,2,0..1,Inventory Depreciation,Carrying Amount,Amount,
PE04-13,RFBIE,2,0..1,Inventory Depreciation,Depreciation Account Number,,Chart Of Accounts
PE04-14,RFBIE,2,0..1,Inventory Depreciation,Accumulated Depreciation Account Number,,Chart Of Accounts
PE04-15,ASBIE,2,0..1,Inventory Depreciation,was,,Approved
PE04_CC06-00,SPCC,2,__,Approved,is a,,Activity
PE04_CC06_CC02-00,ACC,3,__,Activity,,,
PE04_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE04_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE04_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE04-17,ASBIE,2,0..1,Inventory Depreciation,was,,Created
PE04_CC15-00,SPCC,2,__,Created,is a,,Activity
PE04_CC15_CC02-00,ACC,3,__,Activity,,,
PE04_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE04_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE04_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE04-18,ASBIE,2,0..1,Inventory Depreciation,was,,Last Modified
PE04_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
PE04_CC22_CC02-00,ACC,3,__,Activity,,,
PE04_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE04_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE04_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE04-16,ASBIE,2,0..*,Inventory Depreciation,has a,,Business Segment
PE04_BS04-00,ABIE,2,__,Business Segment,,,
PE04_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PE04_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PE04_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PE04_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PE05-00,ABIE,1,__,Inventory Depreciation Method,,,
PE05-01,PKBIE,2,1..1,Inventory Depreciation Method,Depreciation Method ID,Identifier,
PE05-02,BBIE,2,0..1,Inventory Depreciation Method,Depreciation Method Name,Text,
PE05-03,BBIE,2,0..1,Inventory Depreciation Method,Depreciation Method Description,Text,
PE05-04,BBIE,2,0..1,Inventory Depreciation Method,Depreciation Formula,Text,
PE05-05,ASBIE,2,0..*,Inventory Depreciation Method,has a,,Business Segment
PE05_BS04-00,ABIE,2,__,Business Segment,,,
PE05_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PE05_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PE05_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PE05_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PE06-00,ABIE,1,__,Inventory Master,,,
PE06-01,PKBIE,2,1..1,Inventory Master,"Property, Plant and Equipment ID",Identifier,
PE06-02,BBIE,2,0..1,Inventory Master,"Property, Plant and Equipment Code",Text,
PE06-03,BBIE,2,0..1,Inventory Master,Tag Number,Text,
PE06-04,RFBIE,2,0..1,Inventory Master,Type Code,,Inventory Type
PE06-05,BBIE,2,0..1,Inventory Master,"Property, Plant and Equipment Name",Text,
PE06-06,BBIE,2,0..1,Inventory Master,"Property, Plant and Equipment Feature",Text,
PE06-07,BBIE,2,0..1,Inventory Master,Bar Code,Text,
PE06-08,RFBIE,2,0..1,Inventory Master,Purchase Order ID,,Purchase Order
PE06-09,RFBIE,2,0..1,Inventory Master,Inventory Product ID,,Inventory Product
PE06-10,BBIE,2,0..1,Inventory Master,Serial Number,Text,
PE06-11,BBIE,2,0..1,Inventory Master,Lot Number,Text,
PE06-12,BBIE,2,0..1,Inventory Master,Manufacturer,Text,
PE06-13,RFBIE,2,0..1,Inventory Master,Supplier Account ID,,Supplier
PE06-14,BBIE,2,0..1,Inventory Master,Location Description,Text,
PE06-15,BBIE,2,0..1,Inventory Master,Condition Name,Text,
PE06-16,BBIE,2,0..1,Inventory Master,Acquisition Date,Date,
PE06-17,BBIE,2,0..1,Inventory Master,Posted Date,Date,
PE06-18,BBIE,2,0..1,Inventory Master,Placed Into Service Date,Date,
PE06-19,BBIE,2,0..1,Inventory Master,Quantity On Hand,Quantity,
PE06-20,RFBIE,2,0..1,Inventory Master,Unit of Measurement Code,,Measurement Unit
PE06-21,BBIE,2,0..1,Inventory Master,Useful Life,Number,
PE06-22,BBIE,2,0..1,Inventory Master,Useful Life Remaining,Number,
PE06-23,BBIE,2,0..1,Inventory Master,Original Cost,Amount,
PE06-24,BBIE,2,0..1,Inventory Master,Residual Value,Amount,
PE06-25,BBIE,2,0..1,Inventory Master,Accumulated Depreciation,Amount,
PE06-26,BBIE,2,0..1,Inventory Master,Impairment Provision,Amount,
PE06-27,BBIE,2,0..1,Inventory Master,Net Book Value,Amount,
PE06-28,BBIE,2,0..1,Inventory Master,Replacement Cost,Amount,
PE06-29,BBIE,2,0..1,Inventory Master,Fair Value,Amount,
PE06-30,BBIE,2,0..1,Inventory Master,Functional Currency Code,Currency_  Code,
PE06-31,BBIE,2,0..1,Inventory Master,"Property, Plant and Equipment Account Number",Gl Account Number,
PE06-32,BBIE,2,0..1,Inventory Master,Impairment Provision Account Number,Gl Account Number,
PE06-33,BBIE,2,0..1,Inventory Master,Accumulated Depreciation Account Number,Gl Account Number,
PE06-34,ASBIE,2,0..1,Inventory Master,was,,Approved
PE06_CC06-00,SPCC,2,__,Approved,is a,,Activity
PE06_CC06_CC02-00,ACC,3,__,Activity,,,
PE06_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE06_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE06_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE06-36,ASBIE,2,0..1,Inventory Master,was,,Created
PE06_CC15-00,SPCC,2,__,Created,is a,,Activity
PE06_CC15_CC02-00,ACC,3,__,Activity,,,
PE06_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE06_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE06_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE06-37,ASBIE,2,0..1,Inventory Master,was,,Last Modified
PE06_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
PE06_CC22_CC02-00,ACC,3,__,Activity,,,
PE06_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE06_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE06_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE06-35,ASBIE,2,0..*,Inventory Master,has a,,Business Segment
PE06_BS04-00,ABIE,2,__,Business Segment,,,
PE06_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PE06_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PE06_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PE06_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PE07-00,ABIE,1,__,Inventory Removal,,,
PE07-01,PKBIE,2,1..1,Inventory Removal,Removal ID,Identifier,
PE07-02,RFBIE,2,0..1,Inventory Removal,"Property, Plant and Equipment ID",,Inventory Master
PE07-03,RFBIE,2,0..1,Inventory Removal,Fiscal Year,,Accounting Period
PE07-04,RFBIE,2,0..1,Inventory Removal,Accounting Period,,Accounting Period
PE07-05,BBIE,2,0..1,Inventory Removal,Tag Number,Text,
PE07-06,BBIE,2,0..1,Inventory Removal,Removal Type Name,Text,
PE07-07,BBIE,2,0..1,Inventory Removal,Removal Date,Date,
PE07-08,BBIE,2,0..1,Inventory Removal,Removal Reason,Text,
PE07-09,BBIE,2,0..1,Inventory Removal,Removal Quantity,Quantity,
PE07-10,BBIE,2,0..1,Inventory Removal,Removal Original Cost,Amount,
PE07-11,BBIE,2,0..1,Inventory Removal,Removal Accumulated Depreciation,Amount,
PE07-12,BBIE,2,0..1,Inventory Removal,Removal Impairment Provision,Amount,
PE07-13,BBIE,2,0..1,Inventory Removal,Removal Residual Value,Amount,
PE07-14,BBIE,2,0..1,Inventory Removal,Removal Cash Proceeds Amount,Amount,
PE07-15,BBIE,2,0..1,Inventory Removal,Removal Non Cash Proceeds Amount,Amount,
PE07-16,BBIE,2,0..1,Inventory Removal,Removal Expense,Amount,
PE07-17,BBIE,2,0..1,Inventory Removal,Unrealized Gain Loss Amount,Amount,
PE07-18,BBIE,2,0..1,Inventory Removal,Realized Gain Loss Amount,Amount,
PE07-19,RFBIE,2,0..1,Inventory Removal,Functional Currency Code,,Currency
PE07-20,RFBIE,2,0..1,Inventory Removal,Unrealized Gain Loss Account Number,,Chart Of Accounts
PE07-21,RFBIE,2,0..1,Inventory Removal,Realized Gain Loss Account Number,,Chart Of Accounts
PE07-22,ASBIE,2,0..1,Inventory Removal,was,,Approved
PE07_CC06-00,SPCC,2,__,Approved,is a,,Activity
PE07_CC06_CC02-00,ACC,3,__,Activity,,,
PE07_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE07_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE07_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE07-24,ASBIE,2,0..1,Inventory Removal,was,,Created
PE07_CC15-00,SPCC,2,__,Created,is a,,Activity
PE07_CC15_CC02-00,ACC,3,__,Activity,,,
PE07_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE07_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE07_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE07-25,ASBIE,2,0..1,Inventory Removal,was,,Last Modified
PE07_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
PE07_CC22_CC02-00,ACC,3,__,Activity,,,
PE07_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PE07_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PE07_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PE07-23,ASBIE,2,0..*,Inventory Removal,has a,,Business Segment
PE07_BS04-00,ABIE,2,__,Business Segment,,,
PE07_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PE07_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PE07_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PE07_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PE08-00,ABIE,1,__,Inventory Type,,,
PE08-01,PKBIE,2,1..1,Inventory Type,Type Code,Identifier,
PE08-02,BBIE,2,0..1,Inventory Type,Type Name,Text,
PE08-03,RFBIE,2,0..1,Inventory Type,Parent Type ID,,Inventory Type
PR01-00,SPBIE,1,__,Purchase Contract,is a,,Contract
PR01_CC13-00,ACC,2,__,Contract,,,
PR01_CC13-01,PKCC,3,1..1,Contract,Contract ID,Identifier,
PR01_CC13-02,BCC,3,0..1,Contract,Contract Number,Text,
PR01_CC13-03,BCC,3,0..1,Contract,Contract Type Name,Text,
PR01_CC13-04,BCC,3,0..1,Contract,Contract Beginning Date,Date,
PR01_CC13-05,BCC,3,0..1,Contract,Contract Ending Date,Date,
PR01_CC13-06,RFCC,3,0..1,Contract,Customer Account ID,,Customer
PR01_CC13-07,RFCC,3,0..1,Contract,Supplier Account ID,,Supplier
PR01_CC13-08,RFCC,3,0..1,Contract,Sales Organization Code,,Business Segment
PR01_CC13-09,RFCC,3,0..1,Contract,Purchase Organization Code,,Business Segment
PR01_CC13-10,RFCC,3,0..1,Contract,Salesperson ID,,Employee
PR01_CC13-11,RFCC,3,0..1,Contract,Purchaser ID,,Employee
PR01_CC13-12,RFCC,3,0..1,Contract,Settlement Method Code,,Settlement Method
PR01_CC13-13,RFCC,3,0..1,Contract,Payment Term Code,,Payment Term
PR01_CC13-14,RFCC,3,0..1,Contract,Contract Transaction Currency Code,,Currency
PR01_CC13-15,BCC,3,0..1,Contract,Status,Status_  Code,
PR01_CC13-16,BCC,3,0..1,Contract,Remark,Text,
PR01_CC13-17,ASCC,3,1..*,Contract,has a,,Contract Details
PR01_CC13_CC14-00,ACC,3,__,Contract Details,,,
PR01_CC13_CC14-01,RFCC,4,0..1,Contract Details,Contract ID,,Contract
PR01_CC13_CC14-02,PKCC,4,1..1,Contract Details,Contract Line ID,Identifier,
PR01_CC13_CC14-03,BCC,4,0..1,Contract Details,Contract Line Number,Text,
PR01_CC13_CC14-04,RFCC,4,0..1,Contract Details,Settlement Organization Code,,Business Segment
PR01_CC13_CC14-05,RFCC,4,0..1,Contract Details,Dispatch Organization Code,,Business Segment
PR01_CC13_CC14-06,RFCC,4,0..1,Contract Details,Receipt Organization Code,,Business Segment
PR01_CC13_CC14-07,RFCC,4,0..1,Contract Details,Product ID,,Inventory Product
PR01_CC13_CC14-08,BCC,4,0..1,Contract Details,Contract Quantity,Quantity,
PR01_CC13_CC14-09,RFCC,4,0..1,Contract Details,Unit of Measurement Code,,Measurement Unit
PR01_CC13_CC14-10,BCC,4,0..1,Contract Details,Tax Exclude Unit Price,Price,
PR01_CC13_CC14-11,BCC,4,0..1,Contract Details,Tax Include Unit Price,Price,
PR01_CC13_CC14-12,BCC,4,0..1,Contract Details,Tax Exclude Amount,Amount,
PR01_CC13_CC14-13,BCC,4,0..1,Contract Details,Tax Include Amount,Amount,
PR01_CC13_CC14-14,BCC,4,0..1,Contract Details,Due Date,Date,
PR01_CC13_CC14-15,BCC,4,0..1,Contract Details,Status,Status_  Code,
PR01_CC13_CC14-16,ASCC,4,1..*,Contract Details,has a,,Tax
PR01_CC13_CC14_CC30-00,ACC,4,__,Tax,,,
PR01_CC13_CC14_CC30-01,RFCC,5,0..1,Tax,Tax Type Code,,Tax Type
PR01_CC13_CC14_CC30-02,BCC,5,0..1,Tax,Tax Local Amount,Amount,
PR01_CC13_CC14_CC30-03,BCC,5,0..1,Tax,Tax Transaction Amount,Amount,
PR01_CC13_CC14_CC30-04,RFCC,5,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR01_CC13_CC14_CC30-05,RFCC,5,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR01-01,ASBIE,2,0..1,Purchase Contract,was,,Approved
PR01_CC06-00,SPCC,2,__,Approved,is a,,Activity
PR01_CC06_CC02-00,ACC,3,__,Activity,,,
PR01_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR01_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR01_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR01-03,ASBIE,2,0..1,Purchase Contract,was,,Created
PR01_CC15-00,SPCC,2,__,Created,is a,,Activity
PR01_CC15_CC02-00,ACC,3,__,Activity,,,
PR01_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR01_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR01_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR01-02,ASBIE,2,0..*,Purchase Contract,has a,,Business Segment
PR01_BS04-00,ABIE,2,__,Business Segment,,,
PR01_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR01_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR01_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR01_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR02-00,SPBIE,1,__,Purchase Contract Details,is a,,Contract Details
PR02_CC14-00,ACC,2,__,Contract Details,,,
PR02_CC14-01,RFCC,3,0..1,Contract Details,Contract ID,,Contract
PR02_CC14-02,PKCC,3,1..1,Contract Details,Contract Line ID,Identifier,
PR02_CC14-03,BCC,3,0..1,Contract Details,Contract Line Number,Text,
PR02_CC14-04,RFCC,3,0..1,Contract Details,Settlement Organization Code,,Business Segment
PR02_CC14-05,RFCC,3,0..1,Contract Details,Dispatch Organization Code,,Business Segment
PR02_CC14-06,RFCC,3,0..1,Contract Details,Receipt Organization Code,,Business Segment
PR02_CC14-07,RFCC,3,0..1,Contract Details,Product ID,,Inventory Product
PR02_CC14-08,BCC,3,0..1,Contract Details,Contract Quantity,Quantity,
PR02_CC14-09,RFCC,3,0..1,Contract Details,Unit of Measurement Code,,Measurement Unit
PR02_CC14-10,BCC,3,0..1,Contract Details,Tax Exclude Unit Price,Price,
PR02_CC14-11,BCC,3,0..1,Contract Details,Tax Include Unit Price,Price,
PR02_CC14-12,BCC,3,0..1,Contract Details,Tax Exclude Amount,Amount,
PR02_CC14-13,BCC,3,0..1,Contract Details,Tax Include Amount,Amount,
PR02_CC14-14,BCC,3,0..1,Contract Details,Due Date,Date,
PR02_CC14-15,BCC,3,0..1,Contract Details,Status,Status_  Code,
PR02_CC14-16,ASCC,3,1..*,Contract Details,has a,,Tax
PR02_CC14_CC30-00,ACC,3,__,Tax,,,
PR02_CC14_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
PR02_CC14_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
PR02_CC14_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
PR02_CC14_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR02_CC14_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR02-01,ASBIE,2,0..*,Purchase Contract Details,has a,,Business Segment
PR02_BS04-00,ABIE,2,__,Business Segment,,,
PR02_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR02_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR02_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR02_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR03-00,ABIE,1,__,Purchase Invoice Details Characteristic,,,
PR03-01,PKBIE RFBIE,2,1..1,Purchase Invoice Details Characteristic,Invoice ID,Identifier,
PR03-02,PKBIE RFBIE,2,1..1,Purchase Invoice Details Characteristic,Invoice Line ID,Identifier,
PR03-03,PKBIE,2,1..1,Purchase Invoice Details Characteristic,Characteristic Type,Text,
PR03-04,PKBIE,2,1..1,Purchase Invoice Details Characteristic,Characteristic Sequence Number,Text,
PR03-05,PKBIE RFBIE,2,1..1,Purchase Invoice Details Characteristic,Characteristic Unit of Measurement Code,Measurement Unit_  Code,
PR03-06,BBIE,2,0..1,Purchase Invoice Details Characteristic,Characteristic Value,Text,
PR03-07,BBIE,2,0..1,Purchase Invoice Details Characteristic,System Characteristic Value,Text,
PR04-00,SPBIE,1,__,Invoice Received,is a,,Invoice
PR04_CC20-00,ACC,2,__,Invoice,,,
PR04_CC20-01,PKCC,3,1..1,Invoice,Invoice ID,Identifier,
PR04_CC20-02,BCC,3,0..1,Invoice,Invoice Number,Text,
PR04_CC20-03,RFCC,3,0..1,Invoice,Fiscal Year,,Accounting Period
PR04_CC20-04,RFCC,3,0..1,Invoice,Accounting Period,,Accounting Period
PR04_CC20-05,BCC,3,0..1,Invoice,Official Invoice Code,Text,
PR04_CC20-06,BCC,3,0..1,Invoice,Invoice Type Name,Text,
PR04_CC20-07,BCC,3,0..1,Invoice,Invoice Date,Date,
PR04_CC20-08,BCC,3,0..1,Invoice,Invoice Due Date,Date,
PR04_CC20-09,RFCC,3,0..1,Invoice,Customer Account ID,,Customer
PR04_CC20-10,RFCC,3,0..1,Invoice,Supplier Account ID,,Supplier
PR04_CC20-11,RFCC,3,0..1,Invoice,Settlement Organization Code,,Business Segment
PR04_CC20-12,BCC,3,0..1,Invoice,Settlement Method Code,Identifier,
PR04_CC20-13,BCC,3,0..1,Invoice,Invoice Transaction Amount,Amount,
PR04_CC20-14,RFCC,3,0..1,Invoice,Invoice Transaction Currency Code,,Currency
PR04_CC20-15,RFCC,3,0..1,Invoice,Payment Term Code,,Payment Term
PR04_CC20-16,BCC,3,0..1,Invoice,Terms Discount Percentage,Percentage,
PR04_CC20-17,BCC,3,0..1,Invoice,Terms Discount Days,Number,
PR04_CC20-18,BCC,3,0..1,Invoice,Terms Due Days,Number,
PR04_CC20-19,BCC,3,0..1,Invoice,Grouping Code,Text,
PR04_CC20-20,BCC,3,0..1,Invoice,Status,Status_  Code,
PR04_CC20-21,BCC,3,0..1,Invoice,Remark,Text,
PR04_CC20-22,ASCC,3,0..*,Invoice,has a,,Tax
PR04_CC20_CC30-00,ACC,3,__,Tax,,,
PR04_CC20_CC30-01,RFCC,4,0..1,Tax,Tax Type Code,,Tax Type
PR04_CC20_CC30-02,BCC,4,0..1,Tax,Tax Local Amount,Amount,
PR04_CC20_CC30-03,BCC,4,0..1,Tax,Tax Transaction Amount,Amount,
PR04_CC20_CC30-04,RFCC,4,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR04_CC20_CC30-05,RFCC,4,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR04_CC20-23,ASCC,3,1..*,Invoice,has a,,Invoice Details
PR04_CC20_CC21-00,ACC,3,__,Invoice Details,,,
PR04_CC20_CC21-01,RFCC,4,0..1,Invoice Details,Invoice ID,,Invoice
PR04_CC20_CC21-02,PKCC,4,1..1,Invoice Details,Invoice Line ID,Identifier,
PR04_CC20_CC21-03,BCC,4,0..1,Invoice Details,Invoice Line Number,Text,
PR04_CC20_CC21-04,RFCC,4,0..1,Invoice Details,Order ID,,Order
PR04_CC20_CC21-05,RFCC,4,0..1,Invoice Details,Order Line ID,,Order Details
PR04_CC20_CC21-06,RFCC,4,0..1,Invoice Details,Product ID,,Inventory Product
PR04_CC20_CC21-07,BCC,4,0..1,Invoice Details,Basic Unit of Measurement Quantity,Quantity,
PR04_CC20_CC21-08,RFCC,4,0..1,Invoice Details,Basic Unit of Measurement Code,,Measurement Unit
PR04_CC20_CC21-09,BCC,4,0..1,Invoice Details,Invoice Quantity,Quantity,
PR04_CC20_CC21-10,RFCC,4,0..1,Invoice Details,Unit of Measurement Code,,Measurement Unit
PR04_CC20_CC21-11,BCC,4,0..1,Invoice Details,Tax Exclude Unit Price,Price,
PR04_CC20_CC21-12,BCC,4,0..1,Invoice Details,Tax Include Unit Price,Price,
PR04_CC20_CC21-13,BCC,4,0..1,Invoice Details,Tax Exclude Amount,Amount,
PR04_CC20_CC21-14,BCC,4,0..1,Invoice Details,Tax Include Amount,Amount,
PR04_CC20_CC21-15,BCC,4,0..1,Invoice Details,Invoice Line Transaction Amount,Amount,
PR04_CC20_CC21-16,BCC,4,0..1,Invoice Details,Grouping Code,Text,
PR04_CC20_CC21-17,BCC,4,0..1,Invoice Details,GL Line Debit Account Number,Gl Account Number,
PR04_CC20_CC21-18,BCC,4,0..1,Invoice Details,GL Line Credit Account Number,Gl Account Number,
PR04_CC20_CC21-19,ASCC,4,0..*,Invoice Details,has a,,Tax
PR04_CC20_CC21_CC30-00,ACC,4,__,Tax,,,
PR04_CC20_CC21_CC30-01,RFCC,5,0..1,Tax,Tax Type Code,,Tax Type
PR04_CC20_CC21_CC30-02,BCC,5,0..1,Tax,Tax Local Amount,Amount,
PR04_CC20_CC21_CC30-03,BCC,5,0..1,Tax,Tax Transaction Amount,Amount,
PR04_CC20_CC21_CC30-04,RFCC,5,0..1,Tax,GL Tax Debit Account Number,,Chart Of Accounts
PR04_CC20_CC21_CC30-05,RFCC,5,0..1,Tax,GL Tax Credit Account Number,,Chart Of Accounts
PR04-01,ASBIE,2,0..1,Invoice Received,was,,Approved
PR04_CC06-00,SPCC,2,__,Approved,is a,,Activity
PR04_CC06_CC02-00,ACC,3,__,Activity,,,
PR04_CC06_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR04_CC06_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR04_CC06_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR04-03,ASBIE,2,0..1,Invoice Received,was,,Created
PR04_CC15-00,SPCC,2,__,Created,is a,,Activity
PR04_CC15_CC02-00,ACC,3,__,Activity,,,
PR04_CC15_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR04_CC15_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR04_CC15_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR04-04,ASBIE,2,0..1,Invoice Received,was,,Last Modified
PR04_CC22-00,SPCC,2,__,Last Modified,is a,,Activity
PR04_CC22_CC02-00,ACC,3,__,Activity,,,
PR04_CC22_CC02-01,RFCC,4,0..1,Activity,User ID,,User
PR04_CC22_CC02-02,BCC,4,0..1,Activity,Date,Date,
PR04_CC22_CC02-03,BCC,4,0..1,Activity,Time,Time,
PR04-02,ASBIE,2,0..*,Invoice Received,has a,,Business Segment
PR04_BS04-00,ABIE,2,__,Business Segment,,,
PR04_BS04-01,PKBIE,3,1..1,Business Segment,Business Segment Code,Identifier,
PR04_BS04-02,BBIE,3,0..1,Business Segment,Business Segment Name,Name,
PR04_BS04-03,BBIE,3,0..1,Business Segment,Segment Reference Level,Reference Level,
PR04_BS04-04,BBIE,3,0..1,Business Segment,Organization Type Name,Name,
PR05-00,SPBIE,1,__,Invoice Received Details,is a,,Invoice Details
PR05_CC21-00,ACC,2,__,Invoice Details,,,
PR05_CC21-01,RFCC,3,0..1,Invoice Details,Invoice ID,,Invoice
